Id,FirstName,LastName,Company,Status,LeadSource,CreatedDate,AnnualRevenue,Sector,ProductInterest,State
00Q5d809272aae0,John,White,Virtucon 33,New,Web,2025-05-11,4561310,Financial Services,Fleet Auto Insurance,Rio Grande do Sul
00Q0a00895cee71,Grace,Anderson,Black Mesa 2,Working,LinkedIn,2025-11-05,3840229,Insurance,Cyber Liability Insurance,Bahia
00Qab9b85db6ee9,Alice,Wilson,Umbrella Corp 97,New,LinkedIn,2025-04-14,2216476,Financial Services,Group Health Insurance,Minas Gerais
00Qc159d62806e6,Jack,Brown,Massive Dynamic 85,Closed - Converted,LinkedIn,2025-09-28,21270132,Financial Services,Fleet Auto Insurance,Bahia
00Q3717e8100152,Ivy,Johnson,Oscorp 20,Working,Partner,2025-05-25,465680,FinTech,Pension Fund Management,Santa Catarina
00Q3d780b178511,Frank,Brown,Tyrell Corp 48,Closed - Converted,Web,2025-09-13,5982858,Banking,Cyber Liability Insurance,Santa Catarina
00Qd1a499f137e7,Bob,Smith,Dunder Mifflin 96,Working,Referral,2025-03-02,46884023,Financial Services,Fleet Auto Insurance,Santa Catarina
00Q1ba6fdd6293d,Mia,Wilson,Initech 47,Working,Cold Call,2025-11-11,12108734,FinTech,Cyber Liability Insurance,Sao Paulo
00Q64353ddbd364,Liam,Miller,Umbrella Corp 47,Working,Cold Call,2025-06-12,1024180,Financial Services,Commercial Property,Rio de Janeiro
00Qfbbddd0f5ee7,Henry,Taylor,Hooli 85,Closed - Converted,Partner,2025-07-29,3412727,Retail,Group Health Insurance,Parana
00Q0312b3d36169,Ivy,Taylor,Black Mesa 53,Working,Web,2025-02-25,1176879,Insurance,Directors & Officers (D&O),Rio de Janeiro
00Qec50b0d37ddf,David,Johnson,Dunder Mifflin 39,Working,Cold Call,2025-07-30,5733796,Financial Services,Commercial Property,Minas Gerais
00Q6f064e059eba,Jane,Harris,Wayne Ent 42,New,Partner,2025-07-28,9865003,Financial Services,Commercial Property,Rio de Janeiro
00Q372b535e60e5,Bob,Moore,LexCorp 41,Closed - Not Converted,Cold Call,2025-05-28,1626734,Insurance,Corporate Life Insurance,Santa Catarina
00Q601ef42c3349,Charlie,Thomas,Virtucon 6,Working,Cold Call,2025-11-05,29917996,Financial Services,Directors & Officers (D&O),Sao Paulo
00Q4d2795151acc,Jack,Thomas,Hooli 9,Nurturing,Partner,2025-08-19,3863265,Financial Services,Directors & Officers (D&O),Distrito Federal
00Qd7f347ea4cda,Jane,Jackson,Aperture Science 87,Closed - Not Converted,Cold Call,2025-11-02,285253,Insurance,Commercial Property,Parana
00Q1ef2be29f2d7,Alice,Thomas,Tyrell Corp 11,Working,Referral,2025-08-16,9949555,Financial Services,Pension Fund Management,Sao Paulo
00Q48d6736bb63b,Kelly,Miller,MomCorp 46,New,Partner,2025-06-28,3208648,Banking,Corporate Life Insurance,Parana
00Q2008f2d9b72b,Ivy,White,Dunder Mifflin 58,Closed - Converted,Referral,2025-08-06,3474925,Financial Services,Commercial Property,Bahia
00Q1e2cda39076a,Eva,Moore,Umbrella Corp 2,Closed - Not Converted,Partner,2025-06-28,3294675,Financial Services,Pension Fund Management,Sao Paulo
00Q4ee1fe1327b3,Grace,Miller,Aperture Science 55,Closed - Not Converted,Cold Call,2025-11-05,2073089,Healthcare,Corporate Life Insurance,Minas Gerais
00Qcc3686de26d7,Kelly,White,Black Mesa 93,Working,Web,2025-04-26,4947014,Banking,Pension Fund Management,Distrito Federal
00Qd9219d911ef4,Henry,Taylor,LexCorp 13,New,LinkedIn,2025-11-05,3897220,Insurance,Pension Fund Management,Minas Gerais
00Qb6cbbe9a79bd,Mia,White,Wayne Ent 60,Closed - Not Converted,LinkedIn,2025-05-27,9756348,Financial Services,Group Health Insurance,Bahia
00Qb36ad4203f45,Bob,Wilson,MomCorp 82,Working,LinkedIn,2025-03-15,16178263,Financial Services,Commercial Property,Santa Catarina
00Q863358748e86,John,Anderson,Aperture Science 80,Closed - Not Converted,LinkedIn,2025-05-18,852702,Financial Services,Directors & Officers (D&O),Minas Gerais
00Q789834f8eb59,Bob,Smith,Soylent Corp 71,Closed - Not Converted,Referral,2025-01-09,1044489,Healthcare,Pension Fund Management,Rio de Janeiro
00Q9021fd76526d,Alice,Doe,Tyrell Corp 69,Closed - Not Converted,Cold Call,2025-03-06,11894353,Financial Services,Corporate Life Insurance,Santa Catarina
00Q1c75c047664e,Frank,Anderson,MomCorp 70,Closed - Not Converted,Trade Show,2025-01-10,1021772,Insurance,Commercial Property,Rio Grande do Sul
00Q4599b0beaaaf,Alice,Thomas,MomCorp 15,Working,Cold Call,2025-09-24,6785837,FinTech,Pension Fund Management,Rio de Janeiro
00Q5c2841ae493c,Frank,Wilson,Black Mesa 67,Working,Trade Show,2025-11-11,520408,Financial Services,Corporate Life Insurance,Distrito Federal
00Q1fd28ff499ca,Jane,White,Cyberdyne 55,Closed - Not Converted,Cold Call,2025-10-03,1441314,Financial Services,Pension Fund Management,Bahia
00Q64faef68fe31,Liam,Wilson,Aperture Science 24,Closed - Converted,Cold Call,2025-08-13,431308,Insurance,Commercial Property,Santa Catarina
00Q1a848707e498,David,Taylor,Aperture Science 77,Closed - Not Converted,Referral,2025-10-07,25864149,Banking,Commercial Property,Distrito Federal
00Q73508d8c17e1,Alice,White,Acme Corp 24,New,LinkedIn,2025-05-21,1191267,Insurance,Directors & Officers (D&O),Rio de Janeiro
00Q6ee38f98fb60,Jack,Anderson,Cyberdyne 92,Nurturing,Partner,2025-10-01,30475309,Banking,Corporate Life Insurance,Bahia
00Q8f2640f41a10,Jane,Moore,Tyrell Corp 69,Working,Cold Call,2025-06-13,4039737,Insurance,Corporate Life Insurance,Minas Gerais
00Q3c781df1218e,Kelly,White,Black Mesa 31,Working,Cold Call,2025-01-19,843264,Retail,Fleet Auto Insurance,Santa Catarina
00Q6b977700babf,Ivy,White,Vandelay Ind 15,Working,Referral,2025-05-09,2215950,Insurance,Fleet Auto Insurance,Bahia
00Qa6329f54f632,Grace,Johnson,Oscorp 46,Closed - Converted,Cold Call,2025-10-10,6552225,Healthcare,Corporate Life Insurance,Bahia
00Q38f528e07506,Mia,Davis,Wayne Ent 23,New,Partner,2025-02-16,23967664,Banking,Directors & Officers (D&O),Parana
00Qf7f9d149795f,Bob,Miller,Oscorp 63,Nurturing,Referral,2025-02-05,1794868,Insurance,Pension Fund Management,Santa Catarina
00Q60e325ec189c,Frank,Taylor,Cyberdyne 96,Nurturing,Referral,2025-04-26,1425876,Financial Services,Cyber Liability Insurance,Santa Catarina
00Q46a023b7936f,Henry,Harris,Oscorp 28,Working,Referral,2025-04-14,17910261,Financial Services,Pension Fund Management,Parana
00Qedce7916fedf,John,Brown,Oscorp 69,Working,LinkedIn,2025-03-05,1703270,Insurance,Directors & Officers (D&O),Santa Catarina
00Q2bfa2b1da934,Mia,Brown,MomCorp 8,Working,LinkedIn,2025-02-24,30217543,Financial Services,Group Health Insurance,Santa Catarina
00Q6d1cfbe0a02f,Grace,Moore,Cyberdyne 89,New,Partner,2025-01-20,46511116,Financial Services,Directors & Officers (D&O),Bahia
00Q124c1aaee196,Mia,Miller,Hooli 37,Closed - Not Converted,Cold Call,2025-11-23,7562692,Financial Services,Directors & Officers (D&O),Parana
00Q96fe9e0e46d1,Henry,Williams,Tyrell Corp 8,Working,LinkedIn,2025-09-12,1698593,Insurance,Pension Fund Management,Rio Grande do Sul
00Qe9f76c43ce0a,Bob,White,Hooli 12,Nurturing,Referral,2025-02-03,10396969,Financial Services,Directors & Officers (D&O),Bahia
00Q31da8e277124,Bob,Miller,Vandelay Ind 25,Closed - Not Converted,Web,2025-06-29,8682672,Financial Services,Commercial Property,Rio Grande do Sul
00Q305a8b73e527,Liam,Anderson,Wayne Ent 25,Working,Trade Show,2025-05-01,3079774,Insurance,Pension Fund Management,Rio Grande do Sul
00Q86d582c193c9,Bob,Brown,Virtucon 40,New,Referral,2025-04-13,5839574,Banking,Cyber Liability Insurance,Sao Paulo
00Q3b0d5a4cb9b9,Frank,Miller,Acme Corp 75,Closed - Not Converted,Trade Show,2025-09-10,1781928,FinTech,Pension Fund Management,Santa Catarina
00Q7cee27700539,Liam,Doe,Stark Ind 18,Closed - Not Converted,Partner,2025-11-19,2377713,Insurance,Fleet Auto Insurance,Santa Catarina
00Q034927a49563,Ivy,White,LexCorp 23,Closed - Not Converted,LinkedIn,2025-03-03,194132,FinTech,Cyber Liability Insurance,Minas Gerais
00Q80d7b4c2d2d5,Henry,Thomas,Hooli 59,Working,Web,2025-11-11,9076750,Financial Services,Group Health Insurance,Rio de Janeiro
00Qce5f80b52c90,Alice,Johnson,Initech 73,New,Cold Call,2025-06-06,83374038,Financial Services,Commercial Property,Rio de Janeiro
00Q9e04775cc1db,Jack,Moore,Soylent Corp 17,Working,Referral,2025-10-19,2173828,Insurance,Cyber Liability Insurance,Rio Grande do Sul
00Q4b72ca7bfd09,Liam,Doe,Aperture Science 94,Working,LinkedIn,2025-07-13,14303236,Banking,Cyber Liability Insurance,Parana
00Qbb379c427736,Kelly,Brown,Vandelay Ind 58,Closed - Converted,Partner,2025-02-01,3290376,Financial Services,Group Health Insurance,Minas Gerais
00Qdfd5fe428604,Charlie,Miller,Vandelay Ind 15,Nurturing,Referral,2025-10-06,12839506,Financial Services,Directors & Officers (D&O),Bahia
00Q0d59f1adc1ed,Henry,Thomas,Wayne Ent 53,Working,Trade Show,2025-05-30,1104685,Insurance,Cyber Liability Insurance,Parana
00Q69b7c321b25b,Bob,Miller,Hooli 27,Closed - Converted,LinkedIn,2025-03-11,243735,Insurance,Cyber Liability Insurance,Minas Gerais
00Q0d5466112c01,David,Smith,Vandelay Ind 22,New,Partner,2025-02-19,8645906,Financial Services,Directors & Officers (D&O),Santa Catarina
00Q267652b8642e,Jane,Thomas,Soylent Corp 69,Closed - Converted,LinkedIn,2025-10-10,6520082,Insurance,Corporate Life Insurance,Rio Grande do Sul
00Q86b5b4ab003c,Frank,Miller,MomCorp 82,New,Web,2025-04-07,12298478,Financial Services,Directors & Officers (D&O),Minas Gerais
00Q26bfb5198ea5,Mia,Williams,Tyrell Corp 34,Working,Trade Show,2025-03-29,2132585,Insurance,Cyber Liability Insurance,Rio de Janeiro
00Q7a7f4a13de44,Kelly,Miller,Cyberdyne 58,New,LinkedIn,2025-10-29,462323,Insurance,Group Health Insurance,Rio Grande do Sul
00Q2cf9ef387fd8,David,Anderson,Cyberdyne 47,Working,Trade Show,2025-08-30,5009603,Financial Services,Commercial Property,Rio Grande do Sul
00Q2ac8c202da05,Liam,Brown,Oscorp 16,Closed - Converted,Web,2025-06-09,366979,Insurance,Group Health Insurance,Minas Gerais
00Q2b889b7706ae,Kelly,Jackson,Tyrell Corp 98,Working,Referral,2025-03-24,1892684,Insurance,Fleet Auto Insurance,Distrito Federal
00Q8e7fb30f8867,Jane,Brown,Umbrella Corp 45,New,Trade Show,2025-10-06,1481816,Insurance,Pension Fund Management,Rio de Janeiro
00Qcaf289723f75,John,Harris,Virtucon 11,New,Web,2025-08-01,46960360,Financial Services,Pension Fund Management,Parana
00Q94a314901e79,Grace,Thomas,Dunder Mifflin 29,Closed - Converted,Partner,2025-01-08,42164184,Financial Services,Corporate Life Insurance,Rio de Janeiro
00Q2a95ddf4e895,Grace,Anderson,Wayne Ent 56,New,Trade Show,2025-03-28,5793328,Financial Services,Group Health Insurance,Santa Catarina
00Q6bd82b8350a5,Frank,Thomas,Umbrella Corp 14,Working,Trade Show,2025-03-26,8518958,Financial Services,Pension Fund Management,Bahia
00Qea4cfefd6b1c,Eva,Johnson,Wayne Ent 2,New,Referral,2025-10-22,337199,Insurance,Pension Fund Management,Minas Gerais
00Q7091c402029b,Jane,Davis,Vandelay Ind 18,Closed - Not Converted,Cold Call,2025-04-14,11599237,Financial Services,Pension Fund Management,Rio Grande do Sul
00Q922e095813d8,Alice,Taylor,Hooli 59,New,Trade Show,2025-07-04,461018,FinTech,Directors & Officers (D&O),Rio de Janeiro
00Qbb44f7227fc0,Bob,Williams,Cyberdyne 57,Closed - Not Converted,LinkedIn,2025-11-17,5303358,Banking,Group Health Insurance,Santa Catarina
00Qcc736d25c47f,Charlie,Moore,Globex 6,Closed - Converted,LinkedIn,2025-02-01,7612703,Financial Services,Commercial Property,Parana
00Qf63329536a05,Henry,Smith,Stark Ind 39,Closed - Converted,LinkedIn,2025-09-07,2089454,Financial Services,Pension Fund Management,Bahia
00Q0d174b3d94ad,Bob,Smith,Oscorp 20,Working,Partner,2025-01-12,26426553,Banking,Directors & Officers (D&O),Santa Catarina
00Q069d5e1490c4,Liam,Anderson,Aperture Science 77,Closed - Converted,Trade Show,2025-10-06,3923003,Insurance,Group Health Insurance,Bahia
00Q4a0c736e1d3e,Bob,Miller,Initech 18,New,LinkedIn,2025-07-13,1539758,Financial Services,Corporate Life Insurance,Minas Gerais
00Q53eeb9b7256a,Charlie,Anderson,Dunder Mifflin 43,New,Referral,2025-10-22,391307,Retail,Fleet Auto Insurance,Distrito Federal
00Q8f5e057b3d3b,Grace,Davis,Aperture Science 7,Working,Cold Call,2025-06-30,5944243,Financial Services,Directors & Officers (D&O),Rio de Janeiro
00Q6b60f37aa010,Jack,Williams,Globex 15,New,Web,2025-04-15,3791349,Financial Services,Fleet Auto Insurance,Rio Grande do Sul
00Q0f88a29fe8e5,Jane,Thomas,MomCorp 67,New,Trade Show,2025-08-24,6057274,Insurance,Commercial Property,Distrito Federal
00Qedbee31f3a4b,Jack,Miller,Acme Corp 27,Closed - Converted,Trade Show,2025-04-30,3669130,Insurance,Cyber Liability Insurance,Minas Gerais
00Q03d439efe850,Grace,White,Virtucon 90,Nurturing,Cold Call,2025-05-09,1764969,Financial Services,Fleet Auto Insurance,Rio de Janeiro
00Qc55af0b553a0,Grace,Jackson,Umbrella Corp 19,New,Referral,2025-10-18,4633574,Financial Services,Fleet Auto Insurance,Sao Paulo
00Qc1afd9ccf6cc,Henry,Williams,Gekko & Co 64,Working,Partner,2025-05-27,1211833,Banking,Fleet Auto Insurance,Rio Grande do Sul
00Q0b6c30257046,Jane,Miller,MomCorp 88,New,Referral,2025-08-06,4370491,Financial Services,Group Health Insurance,Parana
00Q4d0531d2e864,Jack,Miller,Aperture Science 43,Closed - Converted,Web,2025-01-28,3927695,Retail,Cyber Liability Insurance,Sao Paulo
00Q6e57d006e340,Ivy,Smith,Black Mesa 5,Nurturing,Partner,2025-01-29,815855,Insurance,Directors & Officers (D&O),Parana
00Q59e6f3c5ffae,Ivy,Johnson,Acme Corp 72,New,Referral,2025-07-08,3658745,Financial Services,Pension Fund Management,Bahia
00Qd9ec952a6f6c,Mia,Williams,Aperture Science 68,New,Partner,2025-11-14,2521848,Financial Services,Directors & Officers (D&O),Santa Catarina
00Qef381ab14928,John,Harris,Hooli 12,New,Trade Show,2025-10-22,1148942,Insurance,Directors & Officers (D&O),Parana
00Q94ece4808b46,Ivy,White,Globex 27,Closed - Converted,Trade Show,2025-11-17,51992426,Financial Services,Directors & Officers (D&O),Santa Catarina
00Q4e8b7985bcb0,Bob,Davis,Umbrella Corp 6,New,LinkedIn,2025-07-23,7109532,Financial Services,Fleet Auto Insurance,Parana
00Q9978c6604734,Grace,Taylor,Cyberdyne 97,New,Cold Call,2025-01-24,17723165,Financial Services,Fleet Auto Insurance,Rio Grande do Sul
00Q0802ee201b5d,Kelly,Moore,Initech 26,New,LinkedIn,2025-01-04,497040,Insurance,Corporate Life Insurance,Distrito Federal
00Qdbc24e918288,Ivy,Brown,Stark Ind 17,New,Web,2025-08-15,46792312,Financial Services,Commercial Property,Rio de Janeiro
00Qd6643925a795,Grace,Johnson,Wayne Ent 3,Closed - Not Converted,LinkedIn,2025-08-20,1254925,Healthcare,Fleet Auto Insurance,Rio Grande do Sul
00Q3d74e23ce40f,Grace,Thomas,Black Mesa 56,New,Referral,2025-02-25,1413574,Insurance,Corporate Life Insurance,Bahia
00Q68a437256d74,Liam,Williams,Umbrella Corp 93,Closed - Converted,Referral,2025-09-11,824372,Insurance,Fleet Auto Insurance,Minas Gerais
00Qc1a86463c4bb,Charlie,Johnson,Black Mesa 99,New,Cold Call,2025-04-26,1067160,Insurance,Commercial Property,Rio de Janeiro
00Q828209d3aad9,Jack,Anderson,Black Mesa 65,New,Cold Call,2025-09-07,12742011,Financial Services,Fleet Auto Insurance,Rio de Janeiro
00Q6129911a7665,Jack,Thomas,Massive Dynamic 30,Nurturing,LinkedIn,2025-08-16,2587197,FinTech,Pension Fund Management,Bahia
00Qd2759c5cfabf,Henry,Harris,Tyrell Corp 46,Closed - Converted,Cold Call,2025-06-18,3324262,Financial Services,Group Health Insurance,Parana
00Q9bf9f7315cf9,Mia,Anderson,Black Mesa 1,Closed - Not Converted,LinkedIn,2025-08-31,4510565,Financial Services,Pension Fund Management,Rio Grande do Sul
00Q7d971dd39687,Liam,Wilson,Oscorp 64,Working,Trade Show,2025-09-25,1947988,Retail,Directors & Officers (D&O),Santa Catarina
00Q81acf76d1f6a,John,Jackson,Stark Ind 34,Nurturing,Web,2025-04-04,34556110,Financial Services,Commercial Property,Bahia
00Q571f9526bf17,John,White,MomCorp 84,Working,Trade Show,2025-11-04,1059553,Insurance,Corporate Life Insurance,Rio de Janeiro
00Q6b07fd3d2c4a,Eva,Harris,Umbrella Corp 44,Nurturing,LinkedIn,2025-01-30,595404,Retail,Fleet Auto Insurance,Sao Paulo
00Qe64d9ab9769f,David,Jackson,Black Mesa 72,New,LinkedIn,2025-06-20,1301426,Insurance,Directors & Officers (D&O),Sao Paulo
00Q72cb5c5940e0,Charlie,Taylor,Vandelay Ind 42,Closed - Not Converted,LinkedIn,2025-11-02,27564571,Financial Services,Corporate Life Insurance,Rio de Janeiro
00Q494ba341815a,Jack,Harris,Initech 69,Closed - Converted,LinkedIn,2025-08-23,1765015,Insurance,Group Health Insurance,Santa Catarina
00Qe7dbb6bc66d0,Alice,Miller,Massive Dynamic 45,Working,Cold Call,2025-10-14,30343855,Financial Services,Directors & Officers (D&O),Rio de Janeiro
00Q944bb3d2ff31,Jane,Williams,Oscorp 89,Working,Cold Call,2025-11-06,12207501,Financial Services,Pension Fund Management,Sao Paulo
00Qfaa194e0007c,John,Harris,Tyrell Corp 64,New,Web,2025-10-20,1017151,Insurance,Commercial Property,Distrito Federal
00Q9dda98f9228b,Grace,Taylor,Dunder Mifflin 55,New,LinkedIn,2025-02-11,4686424,FinTech,Directors & Officers (D&O),Rio de Janeiro
00Q6e572863990e,Kelly,Davis,LexCorp 83,Working,Partner,2025-01-02,3382371,Retail,Directors & Officers (D&O),Distrito Federal
00Q885389f7c05c,Eva,Moore,Umbrella Corp 5,New,Cold Call,2025-04-30,6066838,Financial Services,Pension Fund Management,Rio Grande do Sul
00Q4d295a2403be,Eva,Wilson,Aperture Science 25,Working,LinkedIn,2025-02-22,2477490,Financial Services,Group Health Insurance,Distrito Federal
00Q290234a2cf98,Jane,White,Aperture Science 99,Closed - Not Converted,Cold Call,2025-02-21,595976,FinTech,Group Health Insurance,Minas Gerais
00Qa019798ee7da,Henry,Johnson,Umbrella Corp 37,New,LinkedIn,2025-01-17,2550717,Insurance,Pension Fund Management,Parana
00Qb4dfe3b8f3ef,Jack,Doe,Gekko & Co 46,Nurturing,Web,2025-02-18,8494286,Financial Services,Group Health Insurance,Sao Paulo
00Q582e0bdbe3bc,Grace,Taylor,Wayne Ent 39,Closed - Converted,Trade Show,2025-08-20,1601025,Insurance,Pension Fund Management,Minas Gerais
00Qfef783c0e83b,Jack,Moore,Vandelay Ind 34,New,Referral,2025-07-17,4648998,Financial Services,Pension Fund Management,Rio Grande do Sul
00Q1a6d2f175cf5,Charlie,Williams,Dunder Mifflin 3,New,Referral,2025-01-06,7513866,Healthcare,Corporate Life Insurance,Rio Grande do Sul
00Q2a9055f2126e,Frank,Harris,Black Mesa 39,New,Web,2025-04-27,2909245,Financial Services,Cyber Liability Insurance,Santa Catarina
00Q984f241aed50,Ivy,Smith,Stark Ind 72,Working,Cold Call,2025-05-16,22459816,Financial Services,Corporate Life Insurance,Parana
00Q6e85e7ca28cb,Frank,Thomas,LexCorp 24,Nurturing,Trade Show,2025-06-08,1247351,Insurance,Pension Fund Management,Distrito Federal
00Q6704ebb9cf41,Bob,Davis,Cyberdyne 89,Closed - Not Converted,Referral,2025-01-21,71486470,Financial Services,Directors & Officers (D&O),Rio Grande do Sul
00Q8435c2d27929,Charlie,Johnson,Oscorp 37,Closed - Converted,LinkedIn,2025-01-20,22588209,Banking,Corporate Life Insurance,Rio de Janeiro
00Qd419d49f1bb0,Jane,Williams,Black Mesa 87,Nurturing,Partner,2025-02-13,695319,Insurance,Commercial Property,Rio de Janeiro
00Q60a2efeab3ac,Mia,White,Umbrella Corp 70,Closed - Converted,Referral,2025-03-17,585850,FinTech,Corporate Life Insurance,Rio Grande do Sul
00Qce71dbed8a9b,Grace,Doe,LexCorp 74,New,Cold Call,2025-09-21,34592693,Financial Services,Corporate Life Insurance,Sao Paulo
00Q672f5d3e15a5,Henry,Miller,Aperture Science 26,Nurturing,Web,2025-04-04,2584247,Insurance,Fleet Auto Insurance,Bahia
00Q65c0abd05855,Jack,Miller,Vandelay Ind 94,Working,Web,2025-06-20,2126026,Financial Services,Commercial Property,Sao Paulo
00Q515cffcc0681,Liam,Wilson,Hooli 54,New,Web,2025-08-25,2312219,Insurance,Corporate Life Insurance,Minas Gerais
00Q784c17d062dc,Charlie,Doe,Oscorp 36,Working,Partner,2025-10-10,1371499,Financial Services,Pension Fund Management,Rio Grande do Sul
00Qaffce8e6b7aa,Charlie,Doe,Umbrella Corp 8,Closed - Not Converted,Partner,2025-07-18,1107038,Healthcare,Directors & Officers (D&O),Rio Grande do Sul
00Qd68a6d16762d,Charlie,Smith,Aperture Science 39,Working,Web,2025-06-21,3344088,Insurance,Corporate Life Insurance,Santa Catarina
00Q37a54c1c61ad,Grace,Taylor,Cyberdyne 92,New,Web,2025-02-13,1095434,FinTech,Pension Fund Management,Rio Grande do Sul
00Qbc2fbde76a65,Bob,Thomas,Umbrella Corp 19,Nurturing,Partner,2025-01-22,2934133,Banking,Group Health Insurance,Parana
00Qad445b74f3ce,Grace,Brown,Dunder Mifflin 86,Working,Partner,2025-03-09,11453988,Financial Services,Fleet Auto Insurance,Minas Gerais
00Qbfd732e310d2,David,Brown,Black Mesa 86,Closed - Not Converted,Referral,2025-08-09,11903305,Financial Services,Group Health Insurance,Bahia
00Q8b983fc7079a,Kelly,Smith,Virtucon 33,Closed - Not Converted,LinkedIn,2025-05-13,1963721,FinTech,Pension Fund Management,Parana
00Q115a2555c996,Liam,Davis,Soylent Corp 49,Working,Referral,2025-07-20,9796672,Financial Services,Fleet Auto Insurance,Bahia
00Qe5e252d2f674,Charlie,Davis,MomCorp 48,New,Web,2025-06-07,13312187,Financial Services,Fleet Auto Insurance,Parana
00Qdd68adcd3e01,John,Anderson,Wayne Ent 37,Nurturing,Trade Show,2025-04-02,1211503,Insurance,Corporate Life Insurance,Parana
